Speaker,Filename,id,trial_number,tune,seg_Start,seg_End,Label,t,t_ms,f0,F0_semitones,H1H2c,CPP,H1A3c
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,28,0.97,95.056,-4.47640884901749,-1.929,13.314,7.277
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,29,0.98,91.957,-5.050228367751386,-1.752,11.228,7.405
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,30,0.99,94.997,-4.487157725612567,-4.869,11.501,20.522
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,31,1,94.877,-4.509040459799207,-3.763,10.634,7.87
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,32,1.01,97.28,-4.07602242743606,-3.375,14.024,5.048
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,33,1.02,98.913,-3.78781943428716,-3.185,12.04,8.143
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,34,1.03,101.089,-3.4110918071969625,-1.653,10.591,8.874
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,35,1.04,103.798,-2.9532602841375217,1.457,15.584,9.979
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,36,1.05,105.74,-2.632349252187782,2.591,11.804,11.362
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,37,1.06,110.232,-1.9120869001022311,3.361,10.741,11.359
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,38,1.07,115.71,-1.0724414125600703,8.113,15.119,13.463
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,39,1.08,122.711,-0.05542907215695408,14.74,14.213,10.951
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,40,1.09,125.771,0.3709876512683932,20.097,12.439,8.089
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,41,1.1,126.542,0.4767916016276984,17.545,15.946,9.658
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,42,1.11,127.537,0.6123861753350899,17.821,10.87,7.123
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,43,1.12,132.023,1.2108674022409962,12.019,10.092,7.291
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,44,1.13,139.027,2.1057770633847235,6.477,14.964,11.159
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,45,1.14,144.78,2.8077438224838045,7.49,13.252,8.615
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,46,1.15,150.285,3.4538082121713254,8.965,12.206,7.502
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,47,1.16,157.697,4.2872585435866135,10.103,13.101,9.155
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,48,1.17,161.048,4.65128489978589,8.803,15.881,3.876
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,49,1.18,161.272,4.67534772489277,9.116,16.963,6.901
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,50,1.19,164.064,4.972500461360113,7.101,22.603,7.567
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,51,1.2,165.953,5.170692483890782,11.769,18.805,9.287
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,52,1.21,168.074,5.390554756699434,10.681,19.634,6.936
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,53,1.22,169.951,5.582822175347589,11.536,20.86,8.914
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,54,1.23,171.666,5.7566479122099015,13.308,22.567,8.801
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,55,1.24,172.672,5.857805867971776,10.93,18.683,6.74
demoSpeaker,76_30_lhh,76,30,lhh,0.69,1.25,harmony,56,1.25,171.649,5.754933394705094,9.471,15.379,6.013
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,1,1.26,172.594,5.849983710092086,10.973,12.505,9.871
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,2,1.27,174.437,6.033868973925755,11.752,17.044,9.188
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,3,1.28,175.678,6.156598388694961,11.808,16.221,13.749
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,4,1.29,176.927,6.27924669890195,10.536,14.77,12.899
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,5,1.3,178.349,6.4178334857459785,10.212,17.816,16.965
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,6,1.31,180.548,6.629985234846158,9.935,14.769,10.614
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,7,1.32,182.608,6.826395614596357,10.178,17.471,12.473
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,8,1.33,185.092,7.06030645486797,10.805,14.223,11.421
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,9,1.34,188.628,7.387922118043804,10.172,15.608,8.628
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,10,1.35,186.368,7.179245954976922,7.948,21.555,8.047
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,11,1.36,186.624,7.203010324515812,9.768,23.638,9.013
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,12,1.37,188.127,7.34187899878441,9.907,24.281,8.318
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,13,1.38,189.661,7.482472539434474,8.764,25.987,5.174
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,14,1.39,190.758,7.582318709895139,7.975,25.928,5.123
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,15,1.4,191.626,7.660915813102138,9.493,25.632,12.153
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,16,1.41,193.081,7.791870412423557,12.514,22.228,13.306
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,17,1.42,195.973,8.049254790410629,13.489,20.772,12.757
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,18,1.43,199.994,8.40087658782888,14.683,17.113,10.458
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,19,1.44,202.966,8.656252848082621,14.491,18.156,6.882
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,20,1.45,203.132,8.670406321783629,13.991,16.869,5.692
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,21,1.46,199.758,8.380435350109169,8.043,10.974,10.612
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,22,1.47,192.79,7.765758618389587,9.056,12.082,12.21
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,23,1.48,195.843,8.037766722815777,7.38,11.53,12.381
demoSpeaker,76_30_lhh,76,30,lhh,1.25,1.49,made,24,1.49,207.999,9.080315073624432,5.24,13.864,3.302
demoSpeaker,76_30_lhh,76,30,lhh,1.49,1.54,a,2,1.51,110.311,-1.899684103756309,-11.019,16.382,-7.239
demoSpeaker,76_30_lhh,76,30,lhh,1.49,1.54,a,3,1.52,110.826,-1.8190474715186336,-11.984,14.845,-3.949
demoSpeaker,76_30_lhh,76,30,lhh,1.49,1.54,a,4,1.53,110.937,-1.801716627735444,-7.735,18.439,-1.367
demoSpeaker,76_30_lhh,76,30,lhh,1.49,1.54,a,5,1.54,109.286,-2.0613008642317423,-4.885,10.251,1.265
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,1,1.55,107.221,-2.3915540867709275,-9.436,9.056,-2.989
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,2,1.56,106.585,-2.4945510188355455,-19.011,11.166,-11.472
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,3,1.57,106.537,-2.5023492973577324,-18.352,14.823,-10.854
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,4,1.58,106.304,-2.5402534318589187,-19.94,18.854,-7.319
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,5,1.59,106.319,-2.537810750608153,-23.853,16.54,-5.668
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,6,1.6,106.675,-2.479938707697401,-25.038,18.963,-7.933
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,7,1.61,107.048,-2.4195099325133884,-22.631,18.891,-16.633
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,8,1.62,107.221,-2.3915540867709275,-28.242,19.21,-17.202
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,9,1.63,107.674,-2.3185649352426374,-25.676,20.456,-19.95
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,10,1.64,108.075,-2.2542099993598907,-22.379,15.509,-13.559
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,11,1.65,109.288,-2.060984040812833,-27.797,15.545,-20.642
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,12,1.66,112.933,-1.4929986458515456,-21.175,12.326,-14.391
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,13,1.67,114.909,-1.1927024534620445,-25.189,13.518,-12.239
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,14,1.68,116.654,-0.9317747057115066,-20.702,19.427,-15.209
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,15,1.69,117.617,-0.7894448586900086,-18.097,25.03,-11.847
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,16,1.7,118.215,-0.7016467498477545,-16.821,23.191,-11.616
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,17,1.71,118.584,-0.6476916333834262,-17.198,23.771,-11.511
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,18,1.72,118.433,-0.6697505048379431,-20.006,25.604,-10.997
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,19,1.73,118.082,-0.7211352878182604,-17.336,22.756,-10.293
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,20,1.74,117.848,-0.7554767365799848,-17.871,26.059,-11.65
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,21,1.75,117.49,-0.8081484060634838,-16.373,24.697,-8.879
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,22,1.76,117.082,-0.8683724911478158,-17.933,25.964,-8.986
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,23,1.77,116.867,-0.9001927105406231,-16.754,22.556,-8.361
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,24,1.78,116.828,-0.905971022317976,-17.34,19.637,-8.681
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,25,1.79,116.631,-0.9351884171166576,-18.362,22.78,-9.357
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,26,1.8,116.827,-0.9061192095212516,-20.573,22.12,-14.675
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,27,1.81,117.37,-0.825839635218418,-16.103,22.551,-9.873
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,28,1.82,118.184,-0.7061872306305591,-15.831,21.593,-8.658
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,29,1.83,119.095,-0.5732498895071155,-16.289,19.595,-8.236
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,30,1.84,120.091,-0.4290676146719179,-17.321,24.564,-10.326
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,31,1.85,121.041,-0.29265429283755084,-16.209,23.029,-11
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,32,1.86,122.154,-0.13419075949845505,-16.685,19.208,-12.743
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,33,1.87,122.985,-0.01681563717285456,-20.581,20.071,-14.664
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,34,1.88,123.304,0.02803118671944584,-19.844,18.756,-12.024
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,35,1.89,124.261,0.1618788014994795,-15.311,17.583,-9.43
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,36,1.9,126.158,0.4241762960048203,-11.862,13.184,2.862
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,37,1.91,126.883,0.5233814145520854,-13.819,13.819,-6.908
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,38,1.92,125.972,0.3986331562323694,-13.967,14.381,-5.211
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,39,1.93,124.607,0.21001736225634016,-9.202,12.643,1.178
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,40,1.94,122.615,-0.06897826606168804,-0.741,8.68,0.634
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,41,1.95,122.545,-0.07886457595954587,-1.951,12.089,16.543
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,42,1.96,124.988,0.26287104001518175,-1.076,12.381,13.465
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,43,1.97,125.628,0.3512925454233566,1.301,10.199,7.361
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,44,1.98,125.793,0.3740156798556796,3.849,15.678,18.465
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,54,2.08,118.179,-0.706919677777246,14.113,10.587,23.059
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,55,2.09,118.324,-0.6856912816412206,20.551,13.354,27.608
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,56,2.1,124.582,0.2065436253440477,18.547,8.772,24.738
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,57,2.11,123.724,0.08690054575901635,25.055,11.514,11.955
demoSpeaker,76_30_lhh,76,30,lhh,1.54,2.13,move,58,2.12,126.574,0.4811690009122408,28.837,8.722,23.898
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,1,0.42,123.817,0.09990887764248692,21.335,13.694,27.261
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,5,0.46,136.997,1.8511275775666072,8.941,14.885,24.401
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,6,0.47,135.809,1.7003450396886215,3.711,11.209,26.113
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,7,0.48,125.725,0.3646546068346726,6.244,15.345,24.467
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,8,0.49,123.278,0.02438030502957833,9.693,15.124,15.848
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,9,0.5,124.459,0.18944268169624437,10.224,11.02,20.481
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,10,0.51,125.524,0.33695474589207547,11.379,9.75,22.542
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,11,0.52,125.726,0.3647923063506091,13.257,13.971,24.024
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,12,0.53,125.316,0.30824347458450735,13.471,11.272,22.997
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,13,0.54,124.455,0.18888626974698747,13.74,16.639,11.175
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,14,0.55,123.386,0.0395404653486498,12.115,17.79,15.31
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,15,0.56,122.948,-0.02202483319768658,9.362,19.809,12.005
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,16,0.57,122.456,-0.09144247051054276,8.793,13.426,23.45
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,17,0.58,121.28,-0.2585041307059843,8.419,14.516,14.455
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,18,0.59,119.524,-0.5110000093846482,7.984,7.563,18.045
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,19,0.6,118.426,-0.6707737835266979,8.503,11.882,19.136
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,20,0.61,117.808,-0.7613538933362488,12.062,10.583,9.977
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,21,0.62,115.026,-1.1750840481542464,11.385,16.144,8.096
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,22,0.63,112.994,-1.4836500262036711,10.752,17.371,8.634
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,23,0.64,111.008,-1.7906402239708463,9.04,19.647,11.011
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,24,0.65,108.947,-2.115086388390739,5.467,18.368,11.371
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,25,0.66,106.455,-2.5156794880726165,-1.201,17.64,8.842
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,26,0.67,104.269,-2.87488047091184,-8.889,9.04,1.558
demoSpeaker,82_25_lhh,82,25,lhh,0.41,0.68,only,27,0.68,102.37,-3.193088167974055,4.71,10.713,9.749
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,1,0.69,101.099,-3.409379307888914,8.049,9.664,11.062
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,2,0.7,100.768,-3.4661532217825157,8.912,10.085,11.176
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,3,0.71,100.052,-3.589603956927876,6.474,13.212,8.185
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,9,0.77,105.673,-2.643322341370634,10.645,10.059,4.349
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,10,0.78,106.447,-2.5169805441828488,7.882,15.429,9.889
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,11,0.79,107.099,-2.4112639203655037,13.611,11.519,4.639
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,12,0.8,108.489,-2.188018779266653,15.402,11.021,16.449
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,13,0.81,107.342,-2.3720279483273368,6.313,10.698,11.159
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,14,0.82,105.628,-2.650696232964691,2.831,16.536,5.206
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,15,0.83,101.817,-3.286862479745845,-1.269,14.578,3.294
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,16,0.84,97.115,-4.105411422697747,-8.952,17.711,-1.242
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,17,0.85,96.362,-4.240169127339739,-4.512,17.356,2.572
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,18,0.86,95.659,-4.366932655712675,-1.321,12.565,8.814
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,19,0.87,94.85,-4.5139678891730295,-3.031,15.694,7.547
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,20,0.88,94.238,-4.626034116295214,-11.845,9.844,-4.014
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,21,0.89,94.335,-4.608223537095574,-5.152,10.771,5.417
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,22,0.9,95.443,-4.406068479915808,-1.546,7.658,7.74
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,23,0.91,97.173,-4.095075058349081,0.389,11.463,12.813
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,24,0.92,97.959,-3.955604615563169,-2.125,15.309,0.183
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,25,0.93,101.326,-3.370551070875454,-10.157,11.132,-1.924
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,26,0.94,102.07,-3.2438972647762943,0.475,10.767,8.037
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,27,0.95,102.506,-3.170103741759507,1.185,12.206,10.382
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,28,0.96,104.249,-2.878201496539127,3.573,10.72,7.812
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,29,0.97,106.182,-2.5601333841564804,4.41,11.316,11.858
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,30,0.98,107.994,-2.2671901089122573,4.005,11.208,11.306
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,31,0.99,113.008,-1.481505153439897,4.279,10.947,13.799
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,32,1,119.183,-0.5604624224942663,8.474,13.115,12.187
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,33,1.01,119.321,-0.5404283496541923,7.328,11.462,14.584
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,34,1.02,121.02,-0.29565815674967355,8.736,10.27,12.64
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,35,1.03,123.376,0.03813730436761312,9.38,14.174,12.246
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,36,1.04,127.259,0.5746082465906118,10.912,10.259,12.167
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,37,1.05,132.269,1.24309567241649,11.34,9.159,11.502
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,38,1.06,143.556,2.660759526051363,8.305,8.57,-0.372
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,39,1.07,145.394,2.881008780237953,-0.901,17.935,0.013
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,40,1.08,145.233,2.861827581628562,7.383,15.743,2.543
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,41,1.09,148.42,3.237622111656382,12.877,8.896,1.209
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,42,1.1,160.727,4.616743601418934,13.911,13.232,7.849
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,43,1.11,169.534,5.5402915797960635,10.775,15.134,8.627
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,44,1.12,173.588,5.949402592296444,11.958,15.436,13.682
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,45,1.13,178.14,6.397533955734654,12.402,13.706,9.807
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,46,1.14,183.22,6.884319897397863,10.711,12.995,13.233
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,47,1.15,187.093,7.246462947504094,9.5,14.903,10.596
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,48,1.16,189.335,7.452689510632638,9.985,19.922,11.685
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,49,1.17,191.35,7.635962777911211,10.397,19.235,15.905
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,50,1.18,193.64,7.841919957571184,10.223,20.46,11.497
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,51,1.19,195.946,8.046869434283531,9.163,20.225,9.966
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,52,1.2,198.012,8.22845033045629,9.602,21.944,10.716
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,53,1.21,200.156,8.414894327739985,0.615,13.404,1.412
demoSpeaker,82_25_lhh,82,25,lhh,0.68,1.22,harmony,54,1.22,200.356,8.432184538200273,10.048,12.67,9.576
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,1,1.23,200.678,8.459985546772854,7.617,10.588,16.425
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,2,1.24,201.64,8.542778279353284,6.354,15.718,11.87
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,3,1.25,203.299,8.684633391198364,6.232,16.817,10.403
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,4,1.26,204.508,8.787283325965614,6.885,13.585,11.762
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,5,1.27,205.473,8.86878192919845,8.444,18.65,10.884
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,6,1.28,206.594,8.962976230445637,9.891,17.641,9.358
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,7,1.29,207.63,9.049574892744454,11.159,20.726,7.529
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,8,1.3,208.717,9.139973319398322,10.211,16.168,11.485
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,9,1.31,210.228,9.264853959618966,10.459,16.796,14.674
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,10,1.32,212.322,9.436442352726871,9.993,17.747,8.054
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,11,1.33,215.936,9.728641372043358,8.702,12.615,10.812
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,12,1.34,218.066,9.898574143396097,9.191,18.023,7.676
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,13,1.35,220.61,10.099374223445984,10.658,22.069,7.304
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,14,1.36,222.145,10.21941600332552,9.202,20.884,8.789
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,15,1.37,223.409,10.317643634927895,7.966,18.238,9.538
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,16,1.38,224.555,10.406222116609284,7.764,25.883,12.348
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,17,1.39,225.737,10.49711084419153,7.423,19.395,11.123
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,18,1.4,226.532,10.557974289909604,7.563,21.157,10.669
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,19,1.41,227.098,10.601175973231246,6.772,21.216,8.411
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,20,1.42,227.84,10.65764858283769,6.379,20.179,6.658
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,21,1.43,228.719,10.724310574358965,6.418,19.846,8.486
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,22,1.44,229.467,10.780836274363846,6.618,17.889,9.878
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,23,1.45,230.389,10.850258003431671,6.356,17.753,5.278
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,24,1.46,203.996,8.74388633121082,24.533,15.717,9.446
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,25,1.47,117.544,-0.8001932472103324,-14.126,18.455,-2.773
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,26,1.48,118.417,-0.672089516434075,-15.73,19.483,-3.329
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,27,1.49,118.864,-0.606861998396179,-14.783,15.033,-5.903
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,28,1.5,119.732,-0.48089863070030425,-14.365,16.123,-7.842
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,29,1.51,120.642,-0.3498170236168765,-15.102,17.528,-6.492
demoSpeaker,82_25_lhh,82,25,lhh,1.22,1.86,moved,30,1.52,121.466,-0.2319735517349545,-16.861,15.607,-10.995
